"No.","Time","Source","Destination","Protocol","Length","Info"
"527","2016-09-25 23:01:17.259157","192.168.1.240","93.184.216.34","TCP","66","53654  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29578259 TSecr=2114945419"
"528","2016-09-25 23:01:17.259762","192.168.1.240","93.184.216.34","TCP","66","53654  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29578259 TSecr=2114945419"
"529","2016-09-25 23:01:17.262012","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x4cb9 A www.example.net"
"530","2016-09-25 23:01:17.263043","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x0b6d AAAA www.example.net"
"533","2016-09-25 23:01:17.280781","192.168.1.240","93.184.216.34","TCP","74","53655  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=29578264 TSecr=0 WS=16"
"536","2016-09-25 23:01:17.407620","192.168.1.240","93.184.216.34","TCP","66","53654  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=29578297 TSecr=2114945455"
"538","2016-09-25 23:01:17.431020","192.168.1.240","93.184.216.34","TCP","66","53655  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29578303 TSecr=2655391807"
"539","2016-09-25 23:01:17.431681","192.168.1.240","93.184.216.34","TCP","66","53655  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29578303 TSecr=2655391807"
"540","2016-09-25 23:01:17.433688","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x3f19 A www.example.org"
"541","2016-09-25 23:01:17.433836","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xf12c AAAA www.example.org"
"544","2016-09-25 23:01:17.456739","192.168.1.240","93.184.216.34","TCP","74","53656  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=29578309 TSecr=0 WS=16"
"546","2016-09-25 23:01:17.583852","192.168.1.240","93.184.216.34","TCP","66","53655  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=29578342 TSecr=2655391845"
"548","2016-09-25 23:01:17.606781","192.168.1.240","93.184.216.34","TCP","66","53656  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29578348 TSecr=2153705597"
"549","2016-09-25 23:01:17.607194","192.168.1.240","93.184.216.34","TCP","66","53656  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29578348 TSecr=2153705597"
"552","2016-09-25 23:01:17.759309","192.168.1.240","93.184.216.34","TCP","66","53656  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=29578387 TSecr=2153705635"
"555","2016-09-25 23:01:18.743397","192.168.1.240","132.163.4.101","NTP","90","NTP Version 4, client"
"561","2016-09-25 23:01:20.866641","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"572","2016-09-25 23:01:22.177197","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=83 Ack=124 Win=1734 Len=0"
"573","2016-09-25 23:01:22.178033","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"595","2016-09-25 23:01:23.965991","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"615","2016-09-25 23:01:30.055520","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"649","2016-09-25 23:01:38.976403","192.168.1.240","71.252.219.43","NTP","90","NTP Version 4, client"
"701","2016-09-25 23:01:47.891721","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"719","2016-09-25 23:01:52.205736","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"740","2016-09-25 23:01:52.661020","192.168.1.240","176.32.100.25","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"744","2016-09-25 23:01:52.926632","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=165 Ack=165 Win=1734 Len=0"
"761","2016-09-25 23:01:57.083072","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"764","2016-09-25 23:01:57.434619","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"835","2016-09-25 23:02:14.919246","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"860","2016-09-25 23:02:19.936876","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"865","2016-09-25 23:02:20.939286","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"873","2016-09-25 23:02:22.172875","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=165 Ack=206 Win=1734 Len=0"
"874","2016-09-25 23:02:22.173518","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"897","2016-09-25 23:02:24.109674","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"909","2016-09-25 23:02:27.185130","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"918","2016-09-25 23:02:29.219271","192.168.1.240","71.252.219.43","NTP","90","NTP Version 4, client"
"941","2016-09-25 23:02:35.436820","192.168.1.240","107.170.224.8","NTP","90","NTP Version 4, client"
"968","2016-09-25 23:02:41.943778","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"988","2016-09-25 23:02:46.949780","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"1007","2016-09-25 23:02:51.137601","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"1196","2016-09-25 23:02:52.204092","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"1213","2016-09-25 23:02:52.461594","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=247 Ack=247 Win=1734 Len=0"
"1250","2016-09-25 23:02:57.430457","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"1292","2016-09-25 23:03:08.973492","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"1302","2016-09-25 23:03:10.633963","192.168.1.240","198.38.16.1","NTP","90","NTP Version 4, client"
"1318","2016-09-25 23:03:15.652826","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"1332","2016-09-25 23:03:18.164881","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"1339","2016-09-25 23:03:19.880011","192.168.1.240","71.252.219.43","NTP","90","NTP Version 4, client"
"1348","2016-09-25 23:03:22.180455","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=247 Ack=288 Win=1734 Len=0"
"1349","2016-09-25 23:03:22.180998","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"1382","2016-09-25 23:03:25.086640","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"1420","2016-09-25 23:03:36.000322","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"1459","2016-09-25 23:03:45.192274","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"1492","2016-09-25 23:03:50.200077","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"1506","2016-09-25 23:03:52.210138","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"1524","2016-09-25 23:03:52.492540","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=329 Ack=329 Win=1734 Len=0"
"1548","2016-09-25 23:03:57.434154","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"1578","2016-09-25 23:04:03.026067","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"1607","2016-09-25 23:04:11.133290","192.168.1.240","71.252.219.43","NTP","90","NTP Version 4, client"
"1614","2016-09-25 23:04:12.214246","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"1634","2016-09-25 23:04:16.152580","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"1663","2016-09-25 23:04:22.173329","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=329 Ack=370 Win=1734 Len=0"
"1664","2016-09-25 23:04:22.173440","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"1713","2016-09-25 23:04:27.187892","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"1726","2016-09-25 23:04:30.051171","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"1755","2016-09-25 23:04:39.239826","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"1775","2016-09-25 23:04:44.248867","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"1806","2016-09-25 23:04:52.199932","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"1825","2016-09-25 23:04:52.656489","192.168.1.240","176.32.100.25","TLSv1.2","95","[TCP Spurious Retransmission] , Application Data"
"1831","2016-09-25 23:04:52.925869","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=411 Ack=411 Win=1734 Len=0"
"1857","2016-09-25 23:04:57.073784","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"1860","2016-09-25 23:04:57.422108","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"1894","2016-09-25 23:05:06.267160","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"1948","2016-09-25 23:05:22.184724","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=411 Ack=452 Win=1734 Len=0"
"1949","2016-09-25 23:05:22.184834","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"1972","2016-09-25 23:05:24.102778","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"1980","2016-09-25 23:05:27.187616","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"2006","2016-09-25 23:05:33.293163","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"2051","2016-09-25 23:05:38.308607","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"2197","2016-09-25 23:05:50.760797","192.168.1.240","72.21.207.109","TLSv1","91","Encrypted Alert"
"2198","2016-09-25 23:05:50.779222","192.168.1.240","72.21.207.109","TCP","54","41248  >  443 [RST, ACK] Seq=38 Ack=1 Win=822 Len=0"
"2199","2016-09-25 23:05:50.780773","192.168.1.240","192.168.1.1","DNS","88","Standard query 0x245b A device-metrics-us.amazon.com"
"2202","2016-09-25 23:05:50.953754","192.168.1.240","72.21.207.109","TCP","74","40293  >  443 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=29648325 TSecr=0 WS=16"
"2203","2016-09-25 23:05:51.128902","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"2205","2016-09-25 23:05:51.175941","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=1 Ack=1 Win=4384 Len=0"
"2206","2016-09-25 23:05:51.306674","192.168.1.240","72.21.207.109","TLSv1","571","Client Hello"
"2211","2016-09-25 23:05:51.528337","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=518 Ack=1461 Win=7312 Len=0"
"2212","2016-09-25 23:05:51.528436","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=518 Ack=2921 Win=10224 Len=0"
"2213","2016-09-25 23:05:51.528511","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=518 Ack=2976 Win=10224 Len=0"
"2214","2016-09-25 23:05:51.539659","192.168.1.240","72.21.207.109","TLSv1","380","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"2218","2016-09-25 23:05:51.774466","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=844 Ack=3035 Win=10224 Len=0"
"2220","2016-09-25 23:05:51.776590","192.168.1.240","72.21.207.109","TLSv1","1514","Application Data"
"2221","2016-09-25 23:05:51.776693","192.168.1.240","72.21.207.109","TLSv1","396","Application Data"
"2223","2016-09-25 23:05:51.996245","192.168.1.240","72.21.207.109","TLSv1","368","Application Data, Application Data"
"2224","2016-09-25 23:05:52.214768","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"2226","2016-09-25 23:05:52.269408","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=2960 Ack=3200 Win=13152 Len=0"
"2245","2016-09-25 23:05:52.473248","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=493 Ack=493 Win=1734 Len=0"
"2248","2016-09-25 23:05:53.398676","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=2960 Ack=3237 Win=13152 Len=0"
"2249","2016-09-25 23:05:53.439554","192.168.1.240","72.21.207.109","TCP","54","40293  >  443 [ACK] Seq=2960 Ack=3238 Win=13152 Len=0"
"2261","2016-09-25 23:05:55.953147","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"2278","2016-09-25 23:06:00.319561","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"2353","2016-09-25 23:06:16.979819","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=61941/62961, ttl=64 (reply in 2354)"
"2355","2016-09-25 23:06:16.988586","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=61941/62961, ttl=64 (reply in 2356)"
"2357","2016-09-25 23:06:16.992235","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2358)"
"2359","2016-09-25 23:06:17.000229","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2360)"
"2361","2016-09-25 23:06:17.004107","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2362)"
"2363","2016-09-25 23:06:17.009127","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2364)"
"2365","2016-09-25 23:06:17.011906","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2366)"
"2367","2016-09-25 23:06:17.015862","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2368)"
"2369","2016-09-25 23:06:17.019772","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2370)"
"2371","2016-09-25 23:06:17.023638","192.168.1.240","192.168.1.1","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2372)"
"2373","2016-09-25 23:06:17.029444","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2374)"
"2375","2016-09-25 23:06:17.035445","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2376)"
"2377","2016-09-25 23:06:17.039161","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2378)"
"2379","2016-09-25 23:06:17.042879","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2380)"
"2381","2016-09-25 23:06:17.048474","192.168.1.240","8.8.8.8","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2382)"
"2383","2016-09-25 23:06:17.056448","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2384)"
"2385","2016-09-25 23:06:17.066398","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2386)"
"2387","2016-09-25 23:06:17.071244","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2388)"
"2389","2016-09-25 23:06:17.078366","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2390)"
"2391","2016-09-25 23:06:17.082267","192.168.1.240","208.67.220.220","ICMP","98","Echo (ping) request  id=0xac05, seq=1886/24071, ttl=64 (reply in 2392)"
"2394","2016-09-25 23:06:17.090288","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x0e65 A www.example.com"
"2395","2016-09-25 23:06:17.090448","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x70c4 AAAA www.example.com"
"2398","2016-09-25 23:06:17.103195","192.168.1.240","93.184.216.34","TCP","74","53230  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=29655019 TSecr=0 WS=16"
"2400","2016-09-25 23:06:17.249766","192.168.1.240","93.184.216.34","TCP","66","53230  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29655057 TSecr=1714972461"
"2401","2016-09-25 23:06:17.250592","192.168.1.240","93.184.216.34","TCP","66","53230  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29655057 TSecr=1714972461"
"2402","2016-09-25 23:06:17.252683","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xbdde A www.example.net"
"2403","2016-09-25 23:06:17.252833","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xecb7 AAAA www.example.net"
"2407","2016-09-25 23:06:17.269868","192.168.1.240","93.184.216.34","TCP","74","53231  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=29655062 TSecr=0 WS=16"
"2410","2016-09-25 23:06:17.404437","192.168.1.240","93.184.216.34","TCP","66","53230  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=29655096 TSecr=1714972497"
"2412","2016-09-25 23:06:17.425813","192.168.1.240","93.184.216.34","TCP","66","53231  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29655102 TSecr=2655466803"
"2413","2016-09-25 23:06:17.426424","192.168.1.240","93.184.216.34","TCP","66","53231  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29655102 TSecr=2655466803"
"2414","2016-09-25 23:06:17.428550","192.168.1.240","8.8.8.8","DNS","75","Standard query 0x2f7c A www.example.org"
"2415","2016-09-25 23:06:17.428698","192.168.1.240","8.8.8.8","DNS","75","Standard query 0xd0f2 AAAA www.example.org"
"2418","2016-09-25 23:06:17.455880","192.168.1.240","93.184.216.34","TCP","74","53232  >  80 [SYN] Seq=0 Win=4380 Len=0 MSS=1460 SACK_PERM=1 TSval=29655109 TSecr=0 WS=16"
"2420","2016-09-25 23:06:17.578178","192.168.1.240","93.184.216.34","TCP","66","53231  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=29655141 TSecr=2655466842"
"2422","2016-09-25 23:06:17.601476","192.168.1.240","93.184.216.34","TCP","66","53232  >  80 [ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29655147 TSecr=1566247163"
"2423","2016-09-25 23:06:17.601597","192.168.1.240","93.184.216.34","TCP","66","53232  >  80 [FIN, ACK] Seq=1 Ack=1 Win=4384 Len=0 TSval=29655147 TSecr=1566247163"
"2425","2016-09-25 23:06:17.754001","192.168.1.240","93.184.216.34","TCP","66","53232  >  80 [ACK] Seq=2 Ack=2 Win=4384 Len=0 TSval=29655186 TSecr=1566247199"
"2428","2016-09-25 23:06:18.152752","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"2449","2016-09-25 23:06:21.995935","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
"2451","2016-09-25 23:06:22.183569","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=493 Ack=534 Win=1734 Len=0"
"2452","2016-09-25 23:06:22.184144","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"2480","2016-09-25 23:06:24.243366","192.168.1.240","132.163.4.101","NTP","90","NTP Version 4, client"
"2497","2016-09-25 23:06:27.346200","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"2579","2016-09-25 23:06:45.175191","192.168.1.240","23.23.189.20","UDP","201","49280  >  33434 Len=159"
"2604","2016-09-25 23:06:50.183586","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"2608","2016-09-25 23:06:51.187086","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","Who has 192.168.1.1? Tell 192.168.1.240"
"2611","2016-09-25 23:06:52.212840","192.168.1.240","176.32.100.25","TLSv1.2","95","Application Data"
"2629","2016-09-25 23:06:52.468291","192.168.1.240","176.32.100.25","TCP","54","58290  >  443 [ACK] Seq=575 Ack=575 Win=1734 Len=0"
"2634","2016-09-25 23:06:54.371166","192.168.1.240","23.23.189.20","UDP","191","47532  >  33434 Len=149"
"2644","2016-09-25 23:06:57.433316","AmazonTe_56:cc:d3","Tp-LinkT_51:33:ea","ARP","42","192.168.1.240 is at 44:65:0d:56:cc:d3"
