"No.","average","variance","class"
400,120,3063.8333333333335,label
401,126,3458.2,label
402,126,3458.2,label
403,135,3913.25,label
404,138,3659.3333333333335,label
405,135,3913.25,label
406,124,2906.0,label
407,133,10273.117647058823,label
408,93,1160.5416666666667,label
409,222,104592.95238095238,label
410,126,3458.2,label
411,109,2773.375,label
412,148,3822.4,label
413,133,3921.0,label
414,135,3913.25,label
415,94,1228.6136363636363,label
416,122,3621.625,label
417,125,3767.1428571428573,label
418,133,3245.3333333333335,label
419,115,3659.0,label
420,138,3480.0,label
421,93,1233.891304347826,label
422,104,3712.0,label
423,119,4215.7,label
424,127,3964.8571428571427,label
425,120,4272.916666666667,label
426,109,4571.363636363636,label
427,135,3913.25,label
428,90,777.6,label
429,115,3569.0,label
430,199,94995.79166666667,label
431,135,3913.25,label
432,135,3913.25,label
433,125,3013.0,label
434,135,3913.25,label
435,117,3069.0,label
436,92,1236.1458333333333,label
437,114,4099.428571428572,label
438,137,3465.0,label
439,110,3604.153846153846,label
440,108,3161.5333333333333,label
441,118,3730.0,label
442,94,1175.891304347826,label
443,117,3323.4166666666665,label
444,126,3458.2,label
445,126,3458.2,label
446,125,3158.181818181818,label
447,94,1228.6136363636363,label
448,182,77845.1,label
449,123,4568.363636363636,label
450,112,3866.5,label
451,126,3458.2,label
452,95,1480.4782608695652,label
453,115,3569.0,label
454,149,43517.254237288136,label
455,115,3569.0,label
456,137,3763.5,label
457,123,2693.777777777778,label
458,135,3913.25,label
459,126,3458.2,label
460,94,1201.6666666666667,label
461,130,3680.6666666666665,label
462,119,3324.0,label
463,130,3240.5714285714284,label
464,115,2738.285714285714,label
465,198,87320.65384615384,label
466,140,10911.58064516129,label
467,92,990.5777777777778,label
468,127,3365.0,label
469,137,3465.0,label
470,130,3210.4,label
471,126,3458.2,label
472,126,3458.2,label
473,108,4123.833333333333,label
474,135,3913.25,label
475,116,4522.2,label
476,89,772.4047619047619,label
477,148,3822.4,label
478,135,3913.25,label
479,129,4537.0,label
480,126,3458.2,label
481,126,3458.2,label
482,120,3063.8333333333335,label
483,126,3458.2,label
484,120,3063.8333333333335,label
485,148,3822.4,label
486,90,740.5714285714286,label
487,115,3569.0,label
488,130,3240.5714285714284,label
489,121,3017.0,label
490,124,2906.0,label
491,115,2738.285714285714,label
492,120,3063.8333333333335,label
493,216,105391.23809523809,label
494,134,5108.625,label
495,135,3913.25,label
496,89,772.4047619047619,label
497,146,3628.0,label
498,135,3913.25,label
499,135,3913.25,label
500,118,3302.0,label
501,126,3292.230769230769,label
502,94,1228.6136363636363,label
503,129,3840.2727272727275,label
504,132,3527.8888888888887,label
505,116,4522.2,label
506,138,3659.3333333333335,label
507,109,3374.285714285714,label
508,120,3063.8333333333335,label
509,129,4537.0,label
510,87,532.2051282051282,label
511,115,4064.875,label
512,116,4522.2,label
513,135,3913.25,label
514,104,3712.0,label
515,148,3822.4,label
516,126,3458.2,label
517,241,118511.22222222222,label
518,113,3526.3333333333335,label
519,128,2620.6666666666665,label
520,91,1011.3571428571429,label
521,112,3108.1428571428573,label
522,135,3913.25,label
523,139,3593.8,label
524,130,3680.6666666666665,label
525,132,3490.818181818182,label
526,131,3426.714285714286,label
527,91,975.0666666666667,label
528,127,3725.25,label
529,135,3913.25,label
530,130,3680.6666666666665,label
531,146,3471.5714285714284,label
532,94,1307.8823529411766,label
533,142,3905.6666666666665,label
534,138,3480.0,label
535,213,96653.39130434782,label
536,116,3875.818181818182,label
537,94,1151.212765957447,label
538,120,3549.7272727272725,label
539,135,3913.25,label
540,126,3458.2,label
541,126,3458.2,label
542,135,3913.25,label
543,126,3458.2,label
544,135,3913.25,label
545,89,720.9777777777778,label
546,138,3659.3333333333335,label
547,126,3458.2,label
548,138,3480.0,label
549,123,3805.1,label
550,124,4338.0,label
551,93,1233.891304347826,label
552,115,3256.1875,label
553,131,4297.1,label
554,135,3913.25,label
555,104,4541.166666666667,label
556,231,114011.05263157895,label
557,108,4075.8333333333335,label
558,116,4265.125,label
559,87,835.7954545454545,label
560,106,2992.375,label
561,129,4537.0,label
562,116,4522.2,label
563,114,3060.1428571428573,label
564,135,3913.25,label
565,135,3913.25,label
566,135,3913.25,label
567,148,3822.4,label
568,135,3913.25,label
569,89,772.4047619047619,label
570,130,3240.5714285714284,label
571,111,3135.8571428571427,label
572,130,3680.6666666666665,label
573,135,35553.97260273973,label
574,132,10921.935483870968,label
575,123,2666.0,label
576,126,3412.7,label
577,122,3252.909090909091,label
578,112,3866.5,label
579,135,3470.090909090909,label
580,89,766.7441860465116,label
581,135,3913.25,label
582,229,108897.0,label
583,175,7306.333333333333,label
584,135,3913.25,label
585,120,3063.8333333333335,label
586,121,3017.0,label
587,135,3913.25,label
588,138,3659.3333333333335,label
589,89,772.4047619047619,label
590,135,3913.25,label
591,146,3628.0,label
592,135,3913.25,label
593,115,3569.0,label
594,135,3913.25,label
595,126,3458.2,label
596,112,3866.5,label
597,136,3074.0,label
598,96,1554.46,label
599,135,3913.25,label
600,120,3524.7272727272725,label
601,146,3471.5714285714284,label
602,119,3324.0,label
603,93,1207.723404255319,label
604,195,84592.66666666667,label
605,109,4571.363636363636,label
606,142,3905.6666666666665,label
607,116,3362.6666666666665,label
608,94,1350.423076923077,label
609,126,3638.0,label
610,135,3913.25,label
611,130,3960.7272727272725,label
612,130,3240.5714285714284,label
613,97,1548.3877551020407,label
614,120,3549.7272727272725,label
615,142,3905.6666666666665,label
616,135,3913.25,label
617,146,3471.5714285714284,label
618,95,1332.7142857142858,label
619,108,2794.5,label
620,233,113447.73684210527,label
621,117,4088.5,label
622,135,3913.25,label
623,126,3458.2,label
624,129,4537.0,label
625,126,3458.2,label
626,160,2514.0,label
627,108,2794.5,label
628,89,754.4651162790698,label
629,120,3976.3076923076924,label
630,116,4522.2,label
631,131,4297.1,label
632,124,4338.0,label
633,102,3076.0,label
634,88,805.9767441860465,label
635,113,4887.8,label
636,113,3351.6,label
637,104,4541.166666666667,label
638,146,3628.0,label
639,116,4522.2,label
640,104,4541.166666666667,label
641,116,4522.2,label
642,116,4522.2,label
643,91,1287.4375,label
644,120,3063.8333333333335,label
645,197,87393.92307692308,label
646,120,3549.7272727272725,label
647,121,3984.7,label
648,139,3593.8,label
649,92,1165.84,label
650,108,3798.8125,label
651,124,4338.0,label
652,124,4338.0,label
653,142,3905.6666666666665,label
654,93,1160.25,label
655,112,3698.6666666666665,label
656,135,3913.25,label
657,121,4013.2,label
658,128,4172.272727272727,label
659,132,31882.421686746988,label
660,114,3935.266666666667,label
661,224,109438.1,label
662,142,3905.6666666666665,label
663,129,10035.028571428571,label
664,131,3622.8888888888887,label
665,89,772.4047619047619,label
666,135,3913.25,label
667,112,3866.5,label
668,120,3063.8333333333335,label
669,138,3659.3333333333335,label
670,108,4123.833333333333,label
671,135,3913.25,label
672,146,3628.0,label
673,135,3913.25,label
674,116,3770.0,label
675,92,1240.0,label
676,121,4397.75,label
677,116,3461.5833333333335,label
678,131,4297.1,label
679,116,4522.2,label
680,92,1240.0,label
681,220,99899.54545454546,label
682,126,3458.2,label
683,118,3302.0,label
684,130,3680.6666666666665,label
685,94,1183.391304347826,label
686,130,3960.7272727272725,label
687,130,3680.6666666666665,label
688,132,3490.818181818182,label
689,130,3680.6666666666665,label
690,94,1175.5652173913043,label
691,122,3621.625,label
692,126,3458.2,label
693,135,3913.25,label
694,137,3465.0,label
695,135,3913.25,label
696,126,3458.2,label
697,135,3913.25,label
698,135,3913.25,label
699,130,3210.4,label
700,94,1201.6666666666667,label
701,127,3964.8571428571427,label
702,189,79320.4827586207,label
703,126,3458.2,label
704,130,3639.0,label
705,94,1228.6136363636363,label
706,135,3913.25,label
707,130,3680.6666666666665,label
708,130,3680.6666666666665,label
709,121,3363.785714285714,label
710,94,1183.391304347826,label
711,121,3436.375,label
712,126,3458.2,label
713,126,3458.2,label
714,126,3458.2,label
715,112,3866.5,label
716,120,3063.8333333333335,label
717,148,3822.4,label
718,115,2738.285714285714,label
719,102,3917.0,label
720,94,1175.891304347826,label
721,110,2919.181818181818,label
722,203,90092.88,label
723,109,2773.375,label
724,142,3905.6666666666665,label
725,134,3358.5454545454545,label
726,87,534.3658536585366,label
727,146,3628.0,label
728,116,4522.2,label
729,104,4541.166666666667,label
730,120,3063.8333333333335,label
731,124,4281.142857142857,label
732,111,3575.769230769231,label
733,119,3688.0,label
734,116,4522.2,label
735,93,1160.25,label
736,121,4013.2,label
737,133,3606.181818181818,label
738,132,3490.818181818182,label
739,122,2988.5833333333335,label
740,94,1175.5652173913043,label
741,119,4186.8,label
742,201,87123.30769230769,label
743,122,3621.625,label
744,123,4075.285714285714,label
745,119,4798.142857142857,label
746,126,3458.2,label
747,94,1360.6122448979593,label
748,139,3382.375,label
749,130,3680.6666666666665,label
750,130,3680.6666666666665,label
751,120,3524.7272727272725,label
752,94,1183.391304347826,label
753,119,3594.285714285714,label
754,137,3465.0,label
755,126,3424.7,label
756,138,3659.3333333333335,label
757,134,35069.06756756757,label
758,130,3680.6666666666665,label
759,142,3905.6666666666665,label
760,220,99899.54545454546,label
761,121,3256.6428571428573,label
762,93,1160.25,label
763,142,3157.75,label
764,127,3964.8571428571427,label
765,135,3913.25,label
766,125,3767.1428571428573,label
767,140,11941.962962962964,label
768,107,2238.7,label
769,121,3017.0,label
770,90,759.829268292683,label
771,126,3458.2,label
772,127,3964.8571428571427,label
773,130,3680.6666666666665,label
774,133,3919.9,label
775,135,3913.25,label
776,94,1175.891304347826,label
777,130,3680.6666666666665,label
778,125,3158.181818181818,label
779,130,3680.6666666666665,label
780,222,109874.2,label
781,95,2945.7,label
782,135,3913.25,label
783,109,3374.285714285714,label
784,90,758.6341463414634,label
785,126,3458.2,label
786,122,3621.625,label
787,127,4049.090909090909,label
788,119,3705.818181818182,label
789,124,4338.0,label
790,93,1207.723404255319,label
791,130,3512.714285714286,label
792,112,3866.5,label
793,126,3458.2,label
794,135,3913.25,label
795,135,3913.25,label
796,148,3822.4,label
797,135,3913.25,label
798,90,758.6341463414634,label
799,118,3123.3333333333335,label
800,135,3913.25,label
801,126,3458.2,label
802,229,102766.42857142857,label
803,111,4012.0,label
804,135,3913.25,label
805,95,1353.7291666666667,label
806,132,3527.8888888888887,label
807,126,3458.2,label
808,133,3569.3636363636365,label
809,141,3785.5555555555557,label
810,93,1184.7446808510638,label
811,146,3471.5714285714284,label
812,115,3569.0,label
813,129,3447.0833333333335,label
814,107,3593.8823529411766,label
815,93,1233.891304347826,label
816,111,3135.8571428571427,label
817,128,3339.5,label
818,126,3458.2,label
819,186,85921.70370370371,label
820,145,5889.5,label
821,94,1228.6136363636363,label
822,122,3621.625,label
823,123,3805.1,label
824,130,3680.6666666666665,label
825,130,3680.6666666666665,label
826,125,3767.1428571428573,label
827,94,1228.6136363636363,label
828,113,3085.714285714286,label
829,129,4138.818181818182,label
830,130,3240.5714285714284,label
831,118,3302.0,label
832,120,3063.8333333333335,label
833,94,1201.3333333333333,label
834,115,3569.0,label
835,127,3725.25,label
836,124,3820.25,label
837,193,84722.66666666667,label
838,108,4219.833333333333,label
839,95,1395.2916666666667,label
840,127,3541.25,label
841,114,4149.727272727273,label
842,134,3966.625,label
843,114,3702.0,label
844,94,1175.891304347826,label
845,115,3659.0,label
846,132,3490.818181818182,label
847,146,3471.5714285714284,label
848,126,3458.2,label
849,122,3621.625,label
850,93,1114.2,label
851,127,3541.25,label
852,124,4338.0,label
853,186,82759.14285714286,label
854,132,31570.20238095238,label
855,114,4169.272727272727,label
856,130,3960.7272727272725,label
857,135,3913.25,label
858,127,3389.8,label
859,129,4537.0,label
860,102,3917.0,label
861,89,772.4047619047619,label
862,116,4522.2,label
863,102,3917.0,label
864,100,3443.875,label
865,123,3760.875,label
866,113,3720.0833333333335,label
867,131,4297.1,label
868,94,1201.6666666666667,label
869,108,3797.4615384615386,label
870,130,9425.85,label
871,115,4359.461538461538,label
872,229,114627.1052631579,label
873,130,3639.0,label
874,91,1004.8666666666667,label
875,120,3524.7272727272725,label
876,122,3577.625,label
877,138,3659.3333333333335,label
878,126,3458.2,label
879,115,4064.875,label
880,92,1262.3617021276596,label
881,116,3552.266666666667,label
882,131,3186.0,label
883,105,3657.714285714286,label
884,121,4013.2,label
885,124,4338.0,label
886,95,1395.2916666666667,label
887,136,3645.1,label
888,120,3654.4545454545455,label
889,124,4338.0,label
890,215,96239.04347826086,label
891,92,964.7727272727273,label
892,127,3964.8571428571427,label
893,130,3240.5714285714284,label
894,126,3458.2,label
895,126,3458.2,label
896,135,3913.25,label
897,109,3374.285714285714,label
898,124,4281.142857142857,label
899,120,3063.8333333333335,label
900,90,777.6,label
901,125,3767.1428571428573,label
902,135,3913.25,label
903,112,3866.5,label
904,130,3210.4,label
905,135,3913.25,label
906,160,2514.0,label
907,114,3837.1111111111113,label
908,126,3458.2,label
909,126,3458.2,label
910,90,777.6,label
911,125,3767.1428571428573,label
912,104,4541.166666666667,label
913,116,4522.2,label
914,112,3866.5,label
915,109,4155.4,label
916,213,101083.81818181818,label
917,138,3659.3333333333335,label
918,91,975.0666666666667,label
919,126,3458.2,label
920,142,3157.75,label
921,122,3621.625,label
922,111,3135.8571428571427,label
923,126,3458.2,label
924,126,3458.2,label
925,130,3240.5714285714284,label
926,90,777.6,label
927,110,3010.5,label
928,125,3767.1428571428573,label
929,126,3458.2,label
930,126,3458.2,label
931,133,3606.181818181818,label
932,146,3471.5714285714284,label
933,117,3152.4444444444443,label
934,93,1160.25,label
935,127,3725.25,label
936,133,3040.8571428571427,label
937,127,3964.8571428571427,label
938,227,108966.95,label
939,130,3680.6666666666665,label
940,92,1012.0454545454545,label
941,137,3465.0,label
942,127,3964.8571428571427,label
943,130,3639.0,label
944,126,3638.0,label
945,146,3471.5714285714284,label
946,92,1144.92,label
947,137,3763.5,label
948,138,3480.0,label
949,130,3680.6666666666665,label
950,135,3913.25,label
951,95,1395.8125,label
952,119,3879.846153846154,label
953,135,3913.25,label
954,137,35278.28378378379,label
955,196,87739.69230769231,label
956,131,3758.153846153846,label
957,130,3680.6666666666665,label
958,125,3128.6363636363635,label
959,139,3581.5,label
960,87,476.3076923076923,label
961,122,3621.625,label
962,122,3399.75,label
963,135,3913.25,label
964,134,11690.17857142857,label
965,117,2811.4,label
966,126,3458.2,label
967,144,2645.75,label
968,130,3960.7272727272725,label
969,95,1382.0,label
970,127,3952.3333333333335,label
971,130,3680.6666666666665,label
972,125,3158.181818181818,label
973,142,3905.6666666666665,label
974,135,41730.76271186441,label
975,130,3680.6666666666665,label
976,138,3659.3333333333335,label
977,121,3436.375,label
978,129,3447.0833333333335,label
979,120,3549.7272727272725,label
980,92,987.1162790697674,label
981,126,3458.2,label
982,135,3913.25,label
983,126,3458.2,label
984,135,3913.25,label
985,126,3458.2,label
986,148,3822.4,label
987,124,2906.0,label
988,126,3458.2,label
989,137,3465.0,label
990,89,772.4047619047619,label
991,126,3458.2,label
992,115,3569.0,label
993,120,3063.8333333333335,label
994,135,3913.25,label
995,138,3659.3333333333335,label
996,120,3063.8333333333335,label
997,126,3458.2,label
998,128,3335.5833333333335,label
999,132,39815.75806451613,label
1000,135,3913.25,label
1001,130,3960.7272727272725,label
1002,133,3040.8571428571427,label
1003,130,3680.6666666666665,label
1004,126,3458.2,label
1005,90,777.6,label
1006,115,3569.0,label
1007,135,3913.25,label
1008,148,3822.4,label
1009,140,2550.5,label
1010,127,3964.8571428571427,label
1011,125,3767.1428571428573,label
1012,126,3458.2,label
1013,135,3913.25,label
1014,120,3063.8333333333335,label
1015,90,777.6,label
1016,115,3569.0,label
1017,122,3621.625,label
1018,104,4541.166666666667,label
1019,126,3458.2,label
1020,123,4075.285714285714,label
1021,135,3913.25,label
1022,119,2632.4285714285716,label
1023,124,4281.142857142857,label
1024,130,3240.5714285714284,label
1025,133,43000.754385964916,label
1026,115,3659.0,label
1027,131,4297.1,label
1028,126,3458.2,label
1029,130,3680.6666666666665,label
1030,128,3938.3333333333335,label
1031,93,1136.7551020408164,label
1032,123,3583.25,label
1033,123,3450.230769230769,label
1034,146,3471.5714285714284,label
1035,114,3295.4615384615386,label
1036,94,1175.891304347826,label
1037,121,3384.1428571428573,label
1038,114,4382.692307692308,label
1039,121,4013.2,label
1040,124,4338.0,label
1041,121,3842.875,label
1042,100,5898.204545454545,label
1043,205,108590.8947368421,label
1044,125,3767.1428571428573,label
1045,135,3913.25,label
1046,135,3913.25,label
1047,135,3913.25,label
1048,135,3913.25,label
1049,124,2906.0,label
1050,148,3822.4,label
1051,94,1201.6666666666667,label
1052,117,3152.4444444444443,label
1053,130,3639.0,label
1054,126,4130.444444444444,label
1055,126,3754.6666666666665,label
1056,126,3458.2,label
1057,95,1353.7291666666667,label
1058,117,3323.4166666666665,label
1059,135,3913.25,label
1060,139,3593.8,label
1061,141,3785.5555555555557,label
1062,128,37138.611940298506,label
1063,126,3458.2,label
1064,137,3719.0,label
1065,139,36125.61111111111,label
1066,136,3601.6,label
1067,126,3458.2,label
1068,118,3730.0,label
1069,135,4020.0,label
1070,117,2814.3,label
1071,93,1210.304347826087,label
1072,135,3913.25,label
1073,124,3537.3076923076924,label
1074,132,3490.818181818182,label
1075,126,3458.2,label
1076,94,1201.6666666666667,label
1077,115,3569.0,label
1078,205,93835.875,label
1079,122,3621.625,label
1080,126,3638.0,label
1081,133,11222.733333333334,label
1082,95,1110.061224489796,label
1083,111,3118.3571428571427,label
1084,133,3606.181818181818,label
1085,139,3382.375,label
1086,115,3357.3333333333335,label
1087,130,3680.6666666666665,label
1088,93,1160.25,label
1089,124,3537.3076923076924,label
1090,136,3645.1,label
1091,122,3252.909090909091,label
1092,117,3323.4166666666665,label
1093,93,1168.3958333333333,label
1094,152,19032.875,label
1095,201,96112.95238095238,label
1096,126,3458.2,label
1097,135,3913.25,label
