"No.","average","variance","class"
90,125,3158.181818181818,label
91,147,3726.2,label
92,135,3913.25,label
93,135,3913.25,label
94,135,3913.25,label
95,126,3458.2,label
96,84,1189.5510204081634,label
97,121,3436.375,label
98,146,3471.5714285714284,label
99,126,3458.2,label
100,117,3343.8333333333335,label
101,139,3382.375,label
102,150,23525.684210526317,label
103,95,5474.696428571428,label
104,130,3512.714285714286,label
105,140,17764.5,label
106,116,4522.2,label
107,135,3913.25,label
108,116,4522.2,label
109,87,1480.2391304347825,label
110,110,3010.5,label
111,146,3628.0,label
112,135,3913.25,label
113,176,29255.85714285714,label
114,131,28133.889908256882,label
115,123,3569.75,label
116,141,3785.5555555555557,label
117,119,3324.0,label
118,112,3309.4,label
119,89,1731.3454545454545,label
120,130,3680.6666666666665,label
121,135,3913.25,label
122,142,4156.5,label
123,214,89781.72,label
124,126,3458.2,label
125,86,1407.3,label
126,147,3726.2,label
127,135,3913.25,label
128,126,3458.2,label
129,125,3158.181818181818,label
130,139,3382.375,label
131,86,1444.2708333333333,label
132,126,3458.2,label
133,123,3224.3636363636365,label
134,146,3471.5714285714284,label
135,108,2794.5,label
136,134,3198.8888888888887,label
137,86,1444.2708333333333,label
138,130,3680.6666666666665,label
139,215,106070.28571428571,label
140,135,3913.25,label
141,141,3020.222222222222,label
142,119,2632.4285714285716,label
143,90,1835.5882352941176,label
144,126,3458.2,label
145,135,3913.25,label
146,135,3913.25,label
147,135,3913.25,label
148,115,3569.0,label
149,127,3389.8,label
150,138,3659.3333333333335,label
151,130,3240.5714285714284,label
152,82,983.8409090909091,label
153,135,3913.25,label
154,116,3481.1666666666665,label
155,133,4223.875,label
156,130,3680.6666666666665,label
157,117,3069.0,label
158,86,1413.795918367347,label
159,130,3680.6666666666665,label
160,115,3569.0,label
161,202,86896.03846153847,label
162,139,2991.714285714286,label
163,130,3680.6666666666665,label
164,86,1385.84,label
165,135,3913.25,label
166,137,3763.5,label
167,129,3840.2727272727275,label
168,124,2906.0,label
169,91,1844.8,label
170,120,3549.7272727272725,label
171,131,3758.153846153846,label
172,135,3913.25,label
173,124,4338.0,label
174,85,1455.0204081632653,label
175,120,3063.8333333333335,label
176,197,87571.65384615384,label
177,128,3206.181818181818,label
178,132,3527.8888888888887,label
179,90,1733.611111111111,label
180,120,3063.8333333333335,label
181,133,3245.3333333333335,label
182,135,3913.25,label
183,160,2514.0,label
184,104,3090.125,label
185,126,3458.2,label
186,135,3913.25,label
187,121,3017.0,label
188,86,1471.8936170212767,label
189,124,4338.0,label
190,122,3252.909090909091,label
191,130,3680.6666666666665,label
192,130,3795.3333333333335,label
193,115,3569.0,label
194,91,1844.8,label
195,120,3063.8333333333335,label
196,120,3549.7272727272725,label
197,171,28381.866666666665,label
198,147,15192.8125,label
199,115,3569.0,label
200,85,1435.469387755102,label
201,136,35416.77380952381,label
202,133,3245.3333333333335,label
203,130,3960.7272727272725,label
204,127,3541.25,label
205,222,109822.6,label
206,126,3458.2,label
207,87,1480.2391304347825,label
208,120,3063.8333333333335,label
209,122,3621.625,label
210,136,3645.1,label
211,130,3680.6666666666665,label
212,130,3680.6666666666665,label
213,86,1442.9166666666667,label
214,313,178571.39024390245,label
215,161,6897.222222222223,label
216,128,3339.5,label
217,128,9196.25641025641,label
218,89,1675.6530612244899,label
219,130,3240.5714285714284,label
220,135,3913.25,label
221,108,3720.769230769231,label
222,130,3680.6666666666665,label
223,91,1808.6470588235295,label
224,120,3524.7272727272725,label
225,109,3374.285714285714,label
226,126,3458.2,label
227,127,3389.8,label
228,124,2906.0,label
229,135,3913.25,label
230,126,3458.2,label
231,94,2093.690909090909,label
232,174,74358.25,label
233,151,7299.0,label
234,135,3913.25,label
235,147,3726.2,label
236,86,1413.795918367347,label
237,130,3680.6666666666665,label
238,139,3382.375,label
239,114,3060.1428571428573,label
240,133,3606.181818181818,label
241,130,3240.5714285714284,label
242,85,1424.92,label
243,126,3458.2,label
244,118,3730.0,label
245,146,3471.5714285714284,label
246,135,3913.25,label
247,120,3549.7272727272725,label
248,86,1385.84,label
249,202,90406.72,label
250,125,3017.5833333333335,label
251,133,3647.6153846153848,label
252,135,3913.25,label
253,85,1241.304347826087,label
254,125,3767.1428571428573,label
255,126,3458.2,label
256,111,3135.8571428571427,label
257,146,3471.5714285714284,label
258,126,3458.2,label
259,135,3913.25,label
260,126,3458.2,label
261,135,3913.25,label
262,86,1413.795918367347,label
263,135,3913.25,label
264,126,3458.2,label
265,148,3822.4,label
266,137,3465.0,label
267,119,2632.4285714285716,label
268,135,3913.25,label
269,126,3458.2,label
270,138,3659.3333333333335,label
271,84,1214.2391304347825,label
272,193,84570.77777777778,label
273,145,3610.5714285714284,label
274,122,3252.909090909091,label
275,130,3680.6666666666665,label
276,86,1442.9166666666667,label
277,122,3621.625,label
278,123,4075.285714285714,label
279,115,3569.0,label
280,116,4522.2,label
281,130,3210.4,label
282,112,3866.5,label
283,135,3913.25,label
284,92,1992.8301886792453,label
285,137,3465.0,label
286,126,3458.2,label
287,130,3680.6666666666665,label
288,139,3382.375,label
289,111,3135.8571428571427,label
290,91,1844.8,label
291,214,105825.76190476191,label
292,125,3054.3333333333335,label
293,135,3913.25,label
294,132,3527.8888888888887,label
295,129,3995.2727272727275,label
296,88,1665.1875,label
297,115,3569.0,label
298,135,3913.25,label
299,120,3063.8333333333335,label
300,135,3913.25,label
301,135,3913.25,label
302,135,3913.25,label
303,111,3135.8571428571427,label
304,155,3437.5,label
305,82,963.4,label
306,134,35063.46835443038,label
307,116,2704.0,label
308,120,3063.8333333333335,label
309,120,3063.8333333333335,label
310,133,10778.09375,label
311,101,3051.1111111111113,label
312,126,3412.7,label
313,114,3262.0,label
314,124,36810.95652173913,label
315,118,6046.210526315789,label
316,136,3601.6,label
317,126,3458.2,label
318,123,3805.1,label
319,139,3382.375,label
320,81,982.2,label
321,130,3680.6666666666665,label
322,142,3157.75,label
323,130,3680.6666666666665,label
324,112,3866.5,label
325,114,4169.272727272727,label
326,87,1448.936170212766,label
327,111,3135.8571428571427,label
328,124,4281.142857142857,label
329,137,3465.0,label
330,109,3350.714285714286,label
331,135,3913.25,label
332,130,3680.6666666666665,label
333,128,38754.446153846155,label
334,128,3196.7272727272725,label
335,128,3339.5,label
336,126,3458.2,label
337,146,3471.5714285714284,label
338,111,3135.8571428571427,label
339,87,1448.936170212766,label
340,130,3680.6666666666665,label
341,120,3524.7272727272725,label
342,126,3458.2,label
343,126,3458.2,label
344,126,3424.7,label
345,126,3458.2,label
346,160,2514.0,label
347,86,1444.2708333333333,label
348,111,3135.8571428571427,label
349,135,3913.25,label
350,124,2906.0,label
351,121,3017.0,label
352,135,3913.25,label
353,160,2514.0,label
354,103,2756.3333333333335,label
355,133,4223.875,label
356,125,39293.65625,label
357,132,3443.5555555555557,label
358,130,3680.6666666666665,label
359,139,3382.375,label
360,108,2794.5,label
361,122,3621.625,label
362,130,3240.5714285714284,label
363,82,963.4,label
364,115,3104.3846153846152,label
365,112,3866.5,label
366,124,2906.0,label
367,135,3913.25,label
368,126,3458.2,label
369,139,3581.5,label
370,126,3638.0,label
371,86,1444.2708333333333,label
372,130,3680.6666666666665,label
373,130,3680.6666666666665,label
374,126,3435.866666666667,label
375,135,3913.25,label
376,126,3458.2,label
377,127,40492.16129032258,label
378,130,6951.8,label
379,126,3458.2,label
380,136,3074.0,label
381,135,3913.25,label
382,146,3471.5714285714284,label
383,112,3866.5,label
384,111,3135.8571428571427,label
385,109,3374.285714285714,label
386,86,1442.9166666666667,label
387,104,3712.0,label
388,135,3913.25,label
389,135,3913.25,label
390,155,3437.5,label
391,135,3913.25,label
392,126,3458.2,label
393,108,3797.4615384615386,label
394,85,1397.4705882352941,label
395,126,3458.2,label
396,118,4203.625,label
397,119,3688.0,label
398,126,3458.2,label
399,126,3458.2,label
400,93,5538.2,label
401,158,52934.75,label
402,135,3913.25,label
403,124,4338.0,label
404,130,3680.6666666666665,label
405,116,4522.2,label
406,90,1766.3207547169811,label
407,123,3916.7,label
408,124,4338.0,label
409,133,4223.875,label
410,77,375.0,label
411,126,3458.2,label
412,148,3822.4,label
413,107,3856.6666666666665,label
414,103,5705.0526315789475,label
415,112,3844.9166666666665,label
416,135,3913.25,label
417,135,3913.25,label
418,135,3913.25,label
419,130,3680.6666666666665,label
420,219,100208.72727272728,label
421,126,3458.2,label
422,90,2579.8297872340427,label
423,117,2814.3,label
424,126,3458.2,label
425,130,3680.6666666666665,label
426,139,3382.375,label
427,135,3913.25,label
428,86,1442.9166666666667,label
429,123,3224.3636363636365,label
430,146,3471.5714285714284,label
431,123,3805.1,label
432,112,3866.5,label
433,114,4169.272727272727,label
434,86,1442.9166666666667,label
435,142,3157.75,label
436,127,3964.8571428571427,label
437,146,3628.0,label
438,135,3913.25,label
439,135,3913.25,label
440,229,114627.1052631579,label
441,135,3810.5714285714284,label
442,86,1317.3617021276596,label
443,125,3767.1428571428573,label
444,139,3581.5,label
445,137,3465.0,label
446,135,3913.25,label
447,124,4338.0,label
448,120,3549.7272727272725,label
449,87,1418.9375,label
450,130,3512.714285714286,label
451,130,3680.6666666666665,label
452,116,4522.2,label
453,116,4522.2,label
454,116,4522.2,label
455,135,3913.25,label
456,85,1424.92,label
457,155,3437.5,label
458,135,3913.25,label
459,135,3913.25,label
460,112,3866.5,label
461,114,4149.727272727273,label
462,202,90406.72,label
463,86,1530.82,label
464,120,3654.4545454545455,label
465,130,3680.6666666666665,label
466,122,3252.909090909091,label
467,135,3913.25,label
468,126,3458.2,label
469,135,3913.25,label
470,91,1844.8,label
471,115,2738.285714285714,label
472,126,3458.2,label
473,104,4541.166666666667,label
474,109,3374.285714285714,label
475,121,4013.2,label
476,142,3659.6363636363635,label
477,86,1473.276595744681,label
478,112,3569.153846153846,label
479,130,3639.0,label
480,130,3680.6666666666665,label
481,211,88945.76,label
482,88,1479.14,label
483,133,3245.3333333333335,label
484,120,3549.7272727272725,label
485,128,3605.5,label
486,146,3471.5714285714284,label
487,86,1435.6938775510205,label
488,142,3157.75,label
489,120,3549.7272727272725,label
490,147,3726.2,label
491,132,4423.333333333333,label
492,87,1631.9411764705883,label
493,115,4003.2727272727275,label
494,134,34274.59259259259,label
495,137,11151.7,label
496,116,2322.375,label
497,190,81872.03571428571,label
498,151,8419.285714285714,label
499,126,3458.2,label
500,124,2906.0,label
501,120,3063.8333333333335,label
502,85,1411.42,label
503,130,3680.6666666666665,label
504,104,3428.9333333333334,label
505,115,4003.2727272727275,label
506,124,4338.0,label
507,93,2142.2909090909093,label
508,116,4522.2,label
509,116,4522.2,label
510,126,3458.2,label
511,112,3866.5,label
512,135,3913.25,label
513,135,3216.8571428571427,label
514,129,4537.0,label
515,86,1385.84,label
516,139,3382.375,label
517,202,94168.625,label
518,124,3134.3846153846152,label
519,147,3726.2,label
520,90,1835.5882352941176,label
521,118,3302.0,label
522,135,3913.25,label
523,142,3659.6363636363635,label
524,129,3303.0,label
525,86,1473.276595744681,label
526,139,3382.375,label
527,103,2768.0,label
528,133,3606.181818181818,label
529,125,3013.0,label
530,135,3913.25,label
531,86,1473.276595744681,label
532,120,3549.7272727272725,label
533,197,81116.03571428571,label
534,128,3206.181818181818,label
535,132,3527.8888888888887,label
536,86,1473.276595744681,label
537,130,3680.6666666666665,label
538,147,3726.2,label
539,120,3524.7272727272725,label
540,126,3458.2,label
541,85,1424.92,label
542,127,3768.1428571428573,label
543,114,2926.285714285714,label
544,108,4219.833333333333,label
545,114,3821.9166666666665,label
546,86,1442.9166666666667,label
547,147,3726.2,label
548,209,101733.86363636363,label
549,116,4522.2,label
550,131,2975.6666666666665,label
551,104,4541.166666666667,label
552,135,3913.25,label
553,116,4522.2,label
554,89,1674.3673469387754,label
555,136,3645.1,label
556,115,2738.285714285714,label
557,120,3549.7272727272725,label
558,125,3158.181818181818,label
559,91,1808.6470588235295,label
560,130,3680.6666666666665,label
561,120,3549.7272727272725,label
562,123,3224.3636363636365,label
563,123,3224.3636363636365,label
564,94,2093.690909090909,label
565,114,3605.8333333333335,label
566,148,3822.4,label
567,152,29060.133333333335,label
568,157,22269.3,label
569,111,2460.0,label
570,142,3359.5,label
571,137,3465.0,label
572,91,5835.208333333333,label
573,112,1559.3636363636363,label
574,93,999.0149253731344,label
575,87,726.6507936507936,label
576,88,960.4262295081967,label
577,82,564.3283582089553,label
578,84,1085.2,label
579,121,27232.759615384617,label
580,146,3628.0,label
581,103,1223.8333333333333,label
582,96,982.3125,label
583,95,918.2739726027397,label
584,87,840.1147540983607,label
585,82,744.3232323232323,label
586,79,489.0978260869565,label
587,84,836.2089552238806,label
588,89,1810.081081081081,label
589,83,882.5692307692308,label
590,81,882.6538461538462,label
591,131,32211.674418604653,label
592,138,3659.3333333333335,label
593,121,3436.375,label
594,134,10613.411764705883,label
595,121,2968.25,label
596,121,3000.3333333333335,label
597,112,3866.5,label
598,112,3866.5,label
599,130,35151.150684931505,label
600,102,2643.7,label
601,112,3866.5,label
602,127,3964.8571428571427,label
603,119,3654.875,label
604,121,4013.2,label
605,106,3264.4,label
606,86,1385.84,label
607,116,3189.1875,label
608,135,3086.909090909091,label
609,122,3658.5,label
610,208,97284.26086956522,label
611,115,2738.285714285714,label
612,92,2670.84,label
613,146,3471.5714285714284,label
614,123,3805.1,label
615,135,3913.25,label
616,135,3913.25,label
617,135,3913.25,label
618,135,3913.25,label
619,89,1640.9,label
620,146,3628.0,label
621,135,3913.25,label
622,126,3458.2,label
623,135,3913.25,label
624,130,3680.6666666666665,label
625,126,3424.7,label
626,86,1360.2549019607843,label
627,125,3158.181818181818,label
628,131,3426.714285714286,label
629,132,3490.818181818182,label
630,115,3569.0,label
631,214,105871.85714285714,label
632,148,3822.4,label
633,86,1264.7659574468084,label
634,126,3458.2,label
635,135,3913.25,label
636,115,3569.0,label
637,126,3458.2,label
638,135,3913.25,label
639,147,3726.2,label
640,84,1269.111111111111,label
641,127,3541.25,label
642,130,3680.6666666666665,label
643,130,3680.6666666666665,label
644,139,3382.375,label
645,120,3063.8333333333335,label
646,87,1448.936170212766,label
647,111,3135.8571428571427,label
648,115,2738.285714285714,label
649,126,3458.2,label
650,100,3443.875,label
651,130,3940.923076923077,label
652,178,78127.2,label
653,88,1459.7450980392157,label
654,106,3919.230769230769,label
655,126,3754.6666666666665,label
656,132,3490.818181818182,label
657,135,3913.25,label
658,86,1473.276595744681,label
659,130,3680.6666666666665,label
660,139,3382.375,label
661,130,3680.6666666666665,label
662,123,3224.3636363636365,label
663,135,3913.25,label
664,87,1426.938775510204,label
665,131,3426.714285714286,label
666,130,3680.6666666666665,label
667,131,4297.1,label
668,203,97900.78260869565,label
669,156,3825.75,label
670,88,1483.8979591836735,label
671,119,3705.818181818182,label
672,127,4257.307692307692,label
673,135,3913.25,label
674,126,3458.2,label
675,104,4541.166666666667,label
676,81,1000.0681818181819,label
677,135,3470.090909090909,label
678,116,4816.0,label
679,126,3458.2,label
680,106,3919.230769230769,label
681,123,4574.666666666667,label
682,90,1800.7692307692307,label
683,121,4013.2,label
684,121,4013.2,label
685,112,3866.5,label
686,143,17271.928571428572,label
687,120,16561.4,label
688,101,5842.909090909091,label
689,150,51080.19,label
690,129,9511.157894736842,label
691,126,3412.7,label
692,128,3938.3333333333335,label
693,130,3680.6666666666665,label
694,88,1619.235294117647,label
695,112,3677.0,label
696,114,4169.272727272727,label
697,126,3458.2,label
698,139,3382.375,label
699,129,3303.0,label
700,85,1424.92,label
701,126,3458.2,label
702,115,3569.0,label
703,180,77687.1,label
704,161,6976.333333333333,label
705,135,3913.25,label
706,85,1424.92,label
707,122,3252.909090909091,label
708,115,3569.0,label
709,137,3563.3333333333335,label
710,123,3224.3636363636365,label
711,129,3036.375,label
712,84,1189.1702127659576,label
713,129,3092.1,label
714,122,3621.625,label
715,137,3390.8333333333335,label
716,112,3866.5,label
717,127,3389.8,label
718,112,3866.5,label
719,135,3913.25,label
720,86,1473.276595744681,label
721,120,3063.8333333333335,label
722,148,3822.4,label
723,208,97324.26086956522,label
724,135,3913.25,label
725,141,2958.0,label
726,90,1735.7272727272727,label
727,130,3680.6666666666665,label
728,127,3389.8,label
729,130,3680.6666666666665,label
730,130,3639.0,label
731,90,1734.537037037037,label
732,146,3325.222222222222,label
733,123,3450.230769230769,label
734,135,3913.25,label
735,128,3339.5,label
736,91,1882.4285714285713,label
737,135,3913.25,label
738,201,90598.0,label
739,130,4093.6153846153848,label
740,123,3805.1,label
741,91,1844.8,label
742,135,3913.25,label
743,130,3680.6666666666665,label
744,126,3458.2,label
745,139,3593.8,label
746,84,1189.1702127659576,label
747,135,3913.25,label
748,146,3471.5714285714284,label
749,123,3805.1,label
750,137,3763.5,label
751,91,1944.611111111111,label
752,121,4013.2,label
753,208,93232.79166666667,label
754,115,3569.0,label
755,129,3830.5,label
756,117,3069.0,label
757,81,997.2444444444444,label
758,139,3382.375,label
759,111,3135.8571428571427,label
760,133,3606.181818181818,label
761,136,3645.1,label
762,90,1800.7692307692307,label
763,126,3424.7,label
764,142,3905.6666666666665,label
765,137,3465.0,label
766,135,3913.25,label
767,124,2906.0,label
768,135,3913.25,label
769,86,1435.6938775510205,label
770,135,3913.25,label
771,135,35454.38461538462,label
772,214,105871.85714285714,label
773,133,3245.3333333333335,label
774,133,9883.09756097561,label
775,104,2075.090909090909,label
776,137,3563.3333333333335,label
777,82,943.8478260869565,label
778,120,3443.818181818182,label
779,126,3458.2,label
780,132,3527.8888888888887,label
781,131,3758.153846153846,label
782,91,1844.8,label
783,118,3302.0,label
784,115,3569.0,label
785,120,3063.8333333333335,label
786,148,3822.4,label
787,137,3465.0,label
788,135,3913.25,label
789,135,3913.25,label
790,86,1473.276595744681,label
791,108,2794.5,label
792,229,114627.1052631579,label
793,141,3020.222222222222,label
794,135,3913.25,label
795,132,3527.8888888888887,label
796,126,3458.2,label
797,135,3913.25,label
798,86,1473.276595744681,label
799,108,2794.5,label
800,135,3913.25,label
801,147,3726.2,label
802,111,3135.8571428571427,label
803,126,3458.2,label
804,139,3382.375,label
805,86,1435.6938775510205,label
806,139,3382.375,label
807,135,3913.25,label
808,135,3913.25,label
809,124,2906.0,label
810,135,3913.25,label
811,135,3913.25,label
812,86,1444.2708333333333,label
813,213,96695.13043478261,label
814,134,3871.4545454545455,label
815,130,2968.8333333333335,label
816,130,3680.6666666666665,label
817,146,3471.5714285714284,label
818,86,1413.795918367347,label
819,126,3458.2,label
820,106,2992.375,label
821,98,3354.823529411765,label
822,119,2632.4285714285716,label
823,126,3458.2,label
824,146,3471.5714285714284,label
825,86,1473.276595744681,label
826,135,3913.25,label
827,135,3913.25,label
828,126,3458.2,label
829,126,3458.2,label
830,115,3569.0,label
831,135,3913.25,label
832,135,3913.25,label
833,132,3369.8571428571427,label
834,88,1631.2857142857142,label
835,135,3913.25,label
836,199,99125.86956521739,label
837,172,8711.0,label
838,132,2818.090909090909,label
839,124,2906.0,label
840,115,3569.0,label
841,139,3382.375,label
842,82,963.4,label
843,130,3680.6666666666665,label
844,139,3324.25,label
845,115,3569.0,label
846,120,3063.8333333333335,label
847,146,3471.5714285714284,label
848,89,1674.3673469387754,label
849,125,3767.1428571428573,label
850,135,3913.25,label
851,136,3074.0,label
852,135,3913.25,label
853,120,3549.7272727272725,label
854,86,1460.5625,label
855,197,87410.53846153847,label
856,125,3562.181818181818,label
857,118,3730.0,label
858,135,3913.25,label
859,90,1800.2884615384614,label
860,135,3913.25,label
861,142,3905.6666666666665,label
862,134,3358.5454545454545,label
863,111,3135.8571428571427,label
864,90,1766.3207547169811,label
865,126,3458.2,label
866,139,58051.56,label
867,126,3458.2,label
868,139,3382.375,label
869,119,3324.0,label
870,124,2683.5555555555557,label
871,122,3252.909090909091,label
872,203,90074.64,label
873,101,5456.943396226415,label
874,139,3593.8,label
875,146,3471.5714285714284,label
876,134,9805.351351351352,label
877,121,3000.3333333333335,label
878,81,982.2,label
879,142,3905.6666666666665,label
880,133,3921.0,label
881,130,3680.6666666666665,label
882,122,3252.909090909091,label
883,91,1773.8846153846155,label
884,104,3090.125,label
885,139,3420.25,label
886,126,3458.2,label
887,126,3458.2,label
888,130,3680.6666666666665,label
889,126,39237.953125,label
890,189,6898.666666666667,label
891,146,3471.5714285714284,label
892,130,3680.6666666666665,label
893,139,3382.375,label
894,109,2773.375,label
895,94,2093.690909090909,label
896,122,3467.6363636363635,label
897,135,3913.25,label
898,130,3639.0,label
899,146,3471.5714285714284,label
900,86,1413.795918367347,label
901,130,3680.6666666666665,label
902,126,3458.2,label
903,139,3324.25,label
904,130,3680.6666666666665,label
905,116,3043.8,label
906,124,37101.33823529412,label
907,122,2905.153846153846,label
908,122,2988.5833333333335,label
909,139,3382.375,label
910,126,3866.4285714285716,label
911,86,1442.9166666666667,label
912,135,3913.25,label
913,126,3458.2,label
914,135,3913.25,label
915,127,3389.8,label
916,135,3913.25,label
917,148,3822.4,label
918,146,3628.0,label
919,126,3458.2,label
920,87,1448.936170212766,label
921,115,3569.0,label
922,120,3063.8333333333335,label
923,130,3210.4,label
924,126,3458.2,label
925,126,3458.2,label
926,155,3437.5,label
927,135,3913.25,label
928,126,3458.2,label
929,229,114684.36842105263,label
930,79,725.7441860465116,label
931,121,2954.7,label
932,126,3458.2,label
933,160,2514.0,label
934,122,3621.625,label
935,140,2550.5,label
936,135,3913.25,label
937,102,3271.5,label
938,135,3913.25,label
939,86,1442.9166666666667,label
940,130,3680.6666666666665,label
941,130,3485.9285714285716,label
942,135,3913.25,label
943,123,3224.3636363636365,label
944,86,1413.795918367347,label
945,146,3471.5714285714284,label
946,130,3680.6666666666665,label
947,130,3680.6666666666665,label
948,126,3424.7,label
949,217,95370.95652173914,label
950,80,965.375,label
951,91,19685.422764227642,label
952,67,228.02649006622516,label
953,68,257.15862068965515,label
954,70,442.59016393442624,label
955,71,585.3160621761658,label
956,68,250.1824817518248,label
957,69,457.3474576271187,label
958,68,244.57534246575344,label
959,71,641.6346153846154,label
960,76,1058.0266666666666,label
961,69,426.2345132743363,label
962,69,452.3,label
963,70,468.2156862745098,label
964,74,848.4473684210526,label
965,77,1152.5666666666666,label
966,68,258.37254901960785,label
967,74,928.3777777777777,label
968,71,569.1428571428571,label
969,70,295.46022727272725,label
970,68,244.8943661971831,label
971,69,386.5842696629214,label
972,72,688.7820512820513,label
973,72,649.0603448275862,label
974,73,850.2197802197802,label
975,70,522.2135922330098,label
976,72,687.8541666666666,label
977,89,12164.238095238095,label
978,69,449.1639344262295,label
979,72,684.4176470588235,label
980,80,10505.295719844358,label
981,75,1148.1075581395348,label
982,80,2167.879213483146,label
983,71,541.7099697885196,label
984,72,758.9520958083832,label
985,73,711.8154269972451,label
986,70,484.7649572649573,label
987,69,425.5240963855422,label
988,67,201.47368421052633,label
989,72,768.8169934640523,label
990,73,891.2413793103449,label
991,68,308.90449438202245,label
992,73,882.83,label
993,72,708.1918604651163,label
994,69,269.01554404145077,label
995,71,585.5962732919255,label
996,75,1064.7393767705382,label
997,72,721.8875968992248,label
998,70,501.3986013986014,label
999,68,259.79007633587787,label
1000,68,255.52205882352942,label
1001,68,182.46801346801348,label
1002,68,260.7169811320755,label
1003,79,11258.804255319148,label
1004,69,589.0912863070539,label
1005,67,150.77777777777777,label
1006,68,269.3671875,label
1007,67,137.03571428571428,label
1008,67,207.5581395348837,label
1009,68,218.29320987654322,label
1010,67,210.30981595092024,label
1011,67,217.80124223602485,label
1012,67,213.5015105740181,label
1013,66,111.76086956521739,label
1014,67,217.13003095975233,label
1015,68,240.30327868852459,label
1016,67,215.56965944272446,label
1017,67,140.06374501992033,label
1018,68,268.05426356589146,label
1019,67,150.59362549800798,label
1020,68,268.41015625,label
1021,66,138.99248120300751,label
1022,68,244.44520547945206,label
1023,67,194.01538461538462,label
1024,77,9476.421428571428,label
1025,68,256.99239543726236,label
1026,67,163.4296577946768,label
1027,68,263.29007633587787,label
1028,67,133.8587786259542,label
1029,68,262.8988326848249,label
1030,68,184.5472972972973,label
1031,68,261.7576923076923,label
1032,67,145.03781512605042,label
1033,67,215.08196721311475,label
1034,68,222.9282700421941,label
1035,67,141.35887096774192,label
1036,68,284.8075313807531,label
1037,67,142.07407407407408,label
1038,68,194.64102564102564,label
1039,68,254.03649635036496,label
1040,67,127.03308823529412,label
1041,68,251.08424908424908,label
1042,67,198.11698113207547,label
1043,67,184.15328467153284,label
1044,68,251.03272727272727,label
1045,68,173.62171052631578,label
1046,68,254.6007326007326,label
1047,78,10720.21052631579,label
1048,67,151.35526315789474,label
1049,68,261.5844155844156,label
1050,67,227.07423580786025,label
1051,67,151.6883116883117,label
1052,67,158.53303964757708,label
1053,69,287.625,label
1054,67,157.7972972972973,label
1055,67,151.03879310344828,label
1056,68,250.0935251798561,label
1057,67,240.72727272727272,label
1058,67,235.71830985915494,label
1059,67,244.12765957446808,label
1060,66,7.406015037593985,label
1061,67,234.07692307692307,label
1062,68,248.3357142857143,label
1063,67,247.62589928057554,label
1064,68,236.70068027210885,label
1065,66,0.0,label
1066,69,285.1263736263736,label
1067,67,245.86428571428573,label
1068,68,246.992700729927,label
1069,67,127.36042402826855,label
1070,68,248.04727272727274,label
1071,67,136.80727272727273,label
1072,67,248.65934065934067,label
1073,67,193.56934306569343,label
1074,68,220.8375796178344,label
1075,68,245.93862815884478,label
1076,76,9093.198630136987,label
1077,68,373.3850931677019,label
1078,68,270.0188679245283,label
1079,67,219.35031847133757,label
1080,67,213.64814814814815,label
1081,67,204.55621301775147,label
1082,67,219.35031847133757,label
1083,66,116.0828025477707,label
